source;country;speciality;#;gender;ethnicity;Is_foreigner;age;experience_level;was_awarded;has_photo;num_stars;num_reviews
top doctors;Colombia;cirugia pediatrica;12;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;0;male;hispanic-italian;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;0;female;hispanic-english;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;1;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;cirugia plastica estetica y reparadora;1;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;2;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;cirugia plastica estetica y reparadora;3;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;cirugia plastica estetica y reparadora;4;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;cirugia plastica estetica y reparadora;5;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;6;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;7;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;8;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;9;female;hispanic-english;False;null;null;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;10;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;11;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;cirugia plastica estetica y reparadora;12;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;cirugia plastica estetica y reparadora;13;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;14;female;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;15;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica estetica y reparadora;16;male;hispanic;False;39.0;mid-level;False;True;5.0;1
top doctors;Colombia;cirugia plastica estetica y reparadora;19;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;cirugia plastica facial;0;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica facial;1;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;cirugia plastica facial;2;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;cirugia plastica facial;3;female;hispanic;False;null;senior2-level;True;True;5.0;1
top doctors;Colombia;cirugia plastica facial;4;male;hispanic;False;null;null;False;True;5.0;1
top doctors;Colombia;cirugia toracica;0;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;1;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;2;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;3;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;5;male;hungarian-italian;True;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;6;male;french-hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;7;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;8;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;9;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;cirugia toracica;10;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;coloproctologia;0;male;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Colombia;coloproctologia;1;male;italian-german;True;42.0;senior2-level;False;True;0.0;0
top doctors;Colombia;coloproctologia;2;male;hispanic;False;null;senior2-level;True;True;5.0;17
top doctors;Colombia;coloproctologia;3;male;hispanic;False;null;senior2-level;True;True;5.0;24
top doctors;Colombia;coloproctologia;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;dermatologia;0;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;dermatologia;0;female;hispanic;False;null;null;False;True;4.0;5
top doctors;Colombia;dermatologia;1;male;hispanic;False;27.0;senior2-level;False;True;0.0;0
