source;country;speciality;#;gender;ethnicity;Is_foreigner;age;experience_level;was_awarded;has_photo;num_stars;num_reviews
top doctors;Spain;nutricion y dietetica;4;female;hispanic;False;null;null;False;True;5.0;1
top doctors;Spain;nutricion y dietetica;6;female;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Spain;nutricion y dietetica;7;female;hispanic;False;null;senior2-level;False;True;5.0;13
top doctors;Spain;nutricion y dietetica;8;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;nutricion y dietetica;9;male;hispanic;False;null;null;False;True;5.0;11
top doctors;Spain;nutricion y dietetica;10;female;italian-hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;nutricion y dietetica;11;female;hispanic-arab;False;null;null;False;True;5.0;4
top doctors;Spain;neurorradiologia intervencionista;0;male;hispanic;False;52.0;senior2-level;False;True;5.0;10
top doctors;Spain;neurorradiologia intervencionista;1;female;hispanic;False;35.0;null;False;True;0.0;0
top doctors;Spain;neurorehabilitacion especialidad;0;female;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Spain;neurorehabilitacion especialidad;1;male;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Spain;neurorehabilitacion especialidad;2;female;italian;True;35.0;senior2-level;False;True;5.0;2
top doctors;Spain;neurorehabilitacion especialidad;3;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;neurorehabilitacion especialidad;4;female;hispanic;False;24.0;null;False;True;0.0;0
top doctors;Spain;neurorehabilitacion especialidad;5;female;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Spain;neurorehabilitacion especialidad;6;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Spain;neurorehabilitacion especialidad;7;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;neurorehabilitacion especialidad;8;male;hispanic-greek;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;neurorehabilitacion especialidad;9;female;hispanic;False;null;mid-level;False;True;5.0;4
top doctors;Spain;neurorehabilitacion especialidad;10;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;neurorehabilitacion especialidad;11;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neurologia infantil especialidad;0;female;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Spain;neurologia infantil especialidad;1;female;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Spain;neurologia infantil especialidad;2;female;hispanic;False;39.0;senior2-level;False;True;5.0;6
top doctors;Spain;neurologia infantil especialidad;3;female;hispanic-arab;False;29.0;null;False;True;5.0;1
top doctors;Spain;neurologia infantil especialidad;4;female;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Spain;neurologia infantil especialidad;5;female;hispanic;False;27.0;senior2-level;False;True;5.0;6
top doctors;Spain;neurologia infantil especialidad;6;female;hispanic-english;False;27.0;senior2-level;False;True;5.0;7
top doctors;Spain;neurologia infantil especialidad;7;female;hispanic;False;null;senior2-level;False;True;5.0;9
top doctors;Spain;neurologia;0;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neurologia;1;male;hispanic;False;null;senior2-level;False;True;5.0;12
top doctors;Spain;neurologia;2;male;hispanic;False;44.0;null;False;True;0.0;0
top doctors;Spain;neurologia;3;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Spain;neurologia;3;male;hispanic;False;null;null;False;True;5.0;1
top doctors;Spain;neurologia;4;male;hispanic;False;56.0;senior2-level;False;True;5.0;21
top doctors;Spain;neurologia;5;male;hispanic;False;43.0;senior2-level;False;True;4.0;36
top doctors;Spain;neurologia;6;female;hispanic;False;50.0;senior2-level;False;True;5.0;13
top doctors;Spain;neurologia;7;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neurologia;8;male;hispanic;False;null;senior2-level;False;True;5.0;20
top doctors;Spain;neurologia;8;male;hispanic;False;55.0;senior2-level;False;True;0.0;0
top doctors;Spain;neurologia;9;female;hispanic;False;null;senior2-level;False;True;5.0;44
top doctors;Spain;neurologia;11;male;hispanic;False;33.0;senior2-level;False;True;5.0;13
top doctors;Spain;neurologia;12;male;hispanic;False;58.0;senior2-level;False;True;5.0;3
top doctors;Spain;neurologia;13;male;hispanic;False;null;senior2-level;False;True;5.0;43
top doctors;Spain;neurologia;14;male;hispanic;False;48.0;senior2-level;False;True;5.0;10
top doctors;Spain;neurologia;14;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;neurologia;17;male;hispanic;False;null;null;False;True;5.0;2
top doctors;Spain;neurologia;18;male;english-hispanic;False;51.0;null;False;True;5.0;3
top doctors;Spain;neurologia;19;male;hispanic;False;61.0;senior2-level;False;True;5.0;3
top doctors;Spain;neurofisiologia clinica especialidad;0;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neurofisiologia clinica especialidad;1;female;hispanic-arab;False;35.0;senior2-level;False;True;5.0;13
top doctors;Spain;neurofisiologia clinica especialidad;2;male;hispanic;False;69.0;senior2-level;False;True;5.0;5
top doctors;Spain;neurocirugia;0;male;hispanic;False;52.0;senior2-level;False;True;5.0;1
top doctors;Spain;neurocirugia;0;female;hispanic-dutch;False;null;null;False;True;5.0;5
top doctors;Spain;neurocirugia;1;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;neurocirugia;2;male;hispanic;False;60.0;null;False;True;4.0;3
top doctors;Spain;neurocirugia;3;male;hispanic;False;38.0;senior2-level;False;True;5.0;22
top doctors;Spain;neurocirugia;4;male;hispanic;False;null;senior2-level;False;True;5.0;10
top doctors;Spain;neurocirugia;5;male;hispanic;False;50.0;senior2-level;False;True;5.0;16
top doctors;Spain;neurocirugia;6;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;neurocirugia;7;male;english-italian;True;null;null;False;True;0.0;0
top doctors;Spain;neurocirugia;8;male;hispanic;False;44.0;senior2-level;False;True;5.0;24
top doctors;Spain;neurocirugia;10;male;hispanic;False;52.0;senior2-level;False;True;5.0;7
top doctors;Spain;neurocirugia;11;male;hispanic;False;null;senior2-level;False;True;5.0;10
top doctors;Spain;neurocirugia;12;male;hispanic;False;43.0;senior2-level;False;True;5.0;32
top doctors;Spain;neurocirugia;13;male;hispanic-greek;False;40.0;senior2-level;False;True;5.0;7
top doctors;Spain;neurocirugia;14;male;hispanic;False;41.0;null;False;True;0.0;0
top doctors;Spain;neurocirugia;15;male;hispanic;False;58.0;senior2-level;False;True;5.0;14
top doctors;Spain;neurocirugia;16;male;hispanic;False;41.0;null;False;True;5.0;4
top doctors;Spain;neurocirugia;17;female;hispanic;False;36.0;senior2-level;False;True;5.0;10
top doctors;Spain;neurocirugia;18;male;hispanic;False;49.0;senior2-level;False;True;5.0;7
top doctors;Spain;neurocirugia;19;male;hispanic;False;29.0;null;False;True;0.0;0
top doctors;Spain;neumologia infantil;0;female;hispanic-arab;False;null;null;False;True;5.0;5
top doctors;Spain;neumologia;0;male;null;null;35.0;senior2-level;False;True;5.0;11
top doctors;Spain;neumologia;1;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neumologia;2;male;hispanic;False;53.0;senior2-level;False;True;5.0;18
top doctors;Spain;neumologia;3;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neumologia;4;male;hispanic;False;77.0;senior2-level;False;True;5.0;25
top doctors;Spain;neumologia;5;female;italian;True;null;senior2-level;False;True;5.0;7
top doctors;Spain;neumologia;6;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neumologia;7;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neumologia;8;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;neumologia;9;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;nefrologia infantil;0;male;null;null;27.0;mid-level;False;True;5.0;8
top doctors;Spain;nefrologia especialidad;0;male;hispanic;False;null;senior2-level;False;True;5.0;11
top doctors;Spain;nefrologia especialidad;1;male;german;True;null;senior2-level;False;True;5.0;6
top doctors;Spain;nefrologia especialidad;2;female;hispanic-italian;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;nefrologia especialidad;3;female;hispanic;False;50.0;senior2-level;False;True;5.0;3
top doctors;Spain;nefrologia especialidad;4;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;nefrologia especialidad;5;male;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Spain;nefrologia especialidad;6;male;hispanic;False;39.0;null;False;True;4.0;1
top doctors;Spain;nefrologia especialidad;7;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina regenerativa especialidad;0;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina nuclear especialidad;0;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;medicina nuclear especialidad;1;male;hispanic;False;null;senior2-level;False;False;5.0;2
top doctors;Spain;medicina nuclear especialidad;2;male;hispanic;False;null;null;False;False;5.0;1
top doctors;Spain;medicina nuclear especialidad;3;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;medicina nuclear especialidad;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;medicina nuclear especialidad;5;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;medicina interna;0;male;hispanic;False;31.0;null;False;True;5.0;1
top doctors;Spain;medicina interna;1;male;hispanic;False;56.0;senior2-level;False;True;5.0;20
top doctors;Spain;medicina interna;2;male;hispanic-french;False;null;senior2-level;False;True;0.0;0
top doctors;Spain;medicina interna;3;male;french;True;null;senior2-level;False;True;5.0;14
top doctors;Spain;medicina interna;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;medicina interna;5;male;hispanic;False;46.0;senior2-level;False;True;4.0;2
top doctors;Spain;medicina interna;6;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Spain;medicina interna;7;male;french;True;41.0;senior2-level;False;True;5.0;5
top doctors;Spain;medicina interna;8;male;hispanic-english;False;35.0;null;False;True;0.0;0
top doctors;Spain;medicina interna;9;female;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;medicina interna;10;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;medicina interna;11;male;hispanic;False;54.0;senior2-level;False;True;5.0;18
top doctors;Spain;medicina interna;12;male;hispanic;False;49.0;senior2-level;False;True;5.0;12
top doctors;Spain;medicina interna;13;male;hispanic;False;61.0;senior2-level;False;True;0.0;0
top doctors;Spain;medicina interna;14;male;hispanic;False;54.0;senior2-level;False;True;5.0;15
top doctors;Spain;medicina interna;15;male;hispanic;False;71.0;senior2-level;False;True;5.0;1
top doctors;Spain;medicina interna;16;female;hispanic;False;38.0;senior2-level;False;True;5.0;1
top doctors;Spain;medicina interna;17;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina interna;18;male;hispanic;False;50.0;senior2-level;False;True;5.0;9
top doctors;Spain;medicina interna;19;male;hispanic;False;34.0;senior2-level;False;True;5.0;4
top doctors;Spain;medicina intensiva;0;male;hispanic;False;47.0;null;False;True;0.0;0
top doctors;Spain;medicina intensiva;1;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;medicina intensiva;2;male;hispanic;False;53.0;senior2-level;False;True;5.0;10
top doctors;Spain;medicina intensiva;3;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;medicina intensiva;4;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina forense;0;male;hispanic;False;56.0;senior2-level;False;True;5.0;7
top doctors;Spain;medicina fisica y rehabilitacion;0;female;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Spain;medicina fisica y rehabilitacion;1;female;hispanic;False;null;mid-level;False;True;5.0;4
top doctors;Spain;medicina fisica y rehabilitacion;2;female;hispanic;False;24.0;null;False;True;0.0;0
top doctors;Spain;medicina fisica y rehabilitacion;3;male;hispanic-greek;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;medicina fisica y rehabilitacion;4;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;medicina fisica y rehabilitacion;5;male;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Spain;medicina fisica y rehabilitacion;6;female;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Spain;medicina fisica y rehabilitacion;7;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Spain;medicina fisica y rehabilitacion;8;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;medicina fisica y rehabilitacion;9;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;medicina fisica y rehabilitacion;10;female;italian;True;35.0;senior2-level;False;True;5.0;2
top doctors;Spain;medicina fisica y rehabilitacion;11;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina familiar;0;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Spain;medicina familiar;0;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina familiar;1;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina familiar;2;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;medicina familiar;3;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;medicina familiar;4;female;hispanic;False;39.0;senior2-level;False;True;5.0;9
top doctors;Spain;medicina familiar;5;female;hispanic;False;34.0;null;False;True;0.0;0
top doctors;Spain;medicina estetica;0;female;hispanic;False;null;senior2-level;False;True;5.0;14
top doctors;Spain;medicina estetica;0;female;hispanic-german;False;49.0;senior2-level;False;True;5.0;8
top doctors;Spain;medicina estetica;1;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina estetica;2;male;hispanic;False;47.0;null;False;True;5.0;1
top doctors;Spain;medicina estetica;3;male;hispanic;False;51.0;null;False;True;5.0;1
top doctors;Spain;medicina estetica;4;male;hispanic;False;39.0;senior2-level;False;True;5.0;10
top doctors;Spain;medicina estetica;5;male;hispanic;False;null;senior2-level;False;True;5.0;14
top doctors;Spain;medicina estetica;6;female;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Spain;medicina estetica;7;female;hispanic;False;43.0;senior2-level;False;True;5.0;8
top doctors;Spain;medicina estetica;8;male;french-hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Spain;medicina estetica;9;female;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Spain;medicina estetica;10;female;italian;True;null;senior2-level;False;True;5.0;7
top doctors;Spain;medicina estetica;11;male;hispanic;False;45.0;senior2-level;False;True;5.0;7
top doctors;Spain;medicina estetica;12;male;chinese-italian;True;null;null;False;True;0.0;0
top doctors;Spain;medicina estetica;13;male;french;True;null;null;False;True;0.0;0
top doctors;Spain;medicina estetica;14;male;french-english;True;41.0;null;False;True;4.0;3
top doctors;Spain;medicina estetica;16;female;hispanic;False;34.0;senior2-level;False;True;5.0;8
top doctors;Spain;medicina estetica;17;male;hispanic;False;41.0;null;False;True;0.0;0
top doctors;Spain;medicina estetica;18;female;hispanic-german;False;30.0;senior2-level;False;True;5.0;3
top doctors;Spain;medicina estetica;19;female;hispanic;False;30.0;senior2-level;False;True;5.0;14
top doctors;Spain;medicina del deporte especialidad;0;female;hispanic;False;28.0;senior2-level;False;True;5.0;2
top doctors;Spain;medicina del deporte especialidad;0;male;hispanic-indian;False;null;null;False;True;0.0;0
top doctors;Spain;medicina del deporte especialidad;1;male;hispanic;False;null;senior2-level;False;True;5.0;27
top doctors;Spain;medicina del deporte especialidad;1;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;medicina del deporte especialidad;2;male;hispanic;False;null;senior2-level;False;True;5.0;28
top doctors;Spain;medicina del deporte especialidad;3;male;hispanic;False;44.0;senior2-level;False;True;5.0;2
top doctors;Spain;medicina del deporte especialidad;4;male;hispanic;False;42.0;senior2-level;False;True;5.0;7
top doctors;Spain;medicina del deporte especialidad;5;female;hispanic;False;46.0;senior2-level;False;True;5.0;1
top doctors;Spain;medicina del deporte especialidad;6;female;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Spain;medicina del deporte especialidad;7;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;medicina del deporte especialidad;8;male;hispanic-slav;False;49.0;senior2-level;False;True;5.0;3
top doctors;Spain;medicina del deporte especialidad;9;male;hispanic;False;45.0;senior2-level;False;True;5.0;15
top doctors;Spain;medicina del deporte especialidad;10;male;hispanic;False;52.0;senior2-level;False;True;5.0;9
top doctors;Spain;medicina del deporte especialidad;11;male;hispanic;False;43.0;senior2-level;False;True;4.0;22
top doctors;Spain;medicina del deporte especialidad;12;male;hispanic;False;50.0;null;False;True;0.0;0
top doctors;Spain;mastologia;0;male;hispanic;False;48.0;senior2-level;False;True;5.0;7
top doctors;Spain;mastologia;0;female;hispanic;False;41.0;senior2-level;False;True;5.0;9
top doctors;Spain;mastologia;1;male;hispanic;False;null;null;False;True;5.0;3
top doctors;Spain;mastologia;2;male;hispanic;False;38.0;senior2-level;False;True;5.0;1
top doctors;Spain;mastologia;2;male;hispanic;False;null;null;False;True;5.0;9
top doctors;Spain;mastologia;5;female;hispanic;False;null;null;False;True;5.0;7
top doctors;Spain;logopedia;0;female;hispanic;False;null;null;False;True;5.0;1
top doctors;Spain;logopedia;0;male;hispanic;False;51.0;senior2-level;False;True;0.0;0
top doctors;Spain;logopedia;1;female;hispanic;False;null;null;False;True;5.0;1
top doctors;Spain;logopedia;1;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;logopedia;2;female;hispanic;False;33.0;senior2-level;False;True;5.0;1
top doctors;Spain;logopedia;3;female;italian-hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;logopedia;4;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Spain;logopedia;5;female;hispanic-arab;False;null;senior2-level;False;True;5.0;4
top doctors;Spain;logopedia;6;male;hispanic;False;45.0;senior2-level;False;True;5.0;14
top doctors;Spain;logopedia;9;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;logopedia;10;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;logopedia;11;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;inmunologia;0;male;hispanic;False;52.0;senior2-level;False;True;4.0;7
top doctors;Spain;hematologia;0;male;hispanic;False;null;null;False;True;5.0;7
top doctors;Spain;hematologia;0;male;hispanic;False;63.0;senior2-level;False;True;0.0;0
top doctors;Spain;hematologia;1;male;hispanic;False;null;senior2-level;False;True;5.0;12
top doctors;Spain;hematologia;2;male;hispanic;False;54.0;senior2-level;False;True;5.0;48
top doctors;Spain;hematologia;3;male;hispanic;False;44.0;senior2-level;False;True;5.0;10
top doctors;Spain;hematologia;4;male;hispanic;False;null;null;False;True;5.0;6
top doctors;Spain;ginecologia y obstetricia;0;male;hispanic-french;False;54.0;senior2-level;False;True;5.0;7
top doctors;Spain;ginecologia y obstetricia;0;male;hispanic;False;44.0;senior2-level;False;True;5.0;5
top doctors;Spain;ginecologia y obstetricia;1;female;hispanic;False;null;senior2-level;False;True;5.0;15
top doctors;Spain;ginecologia y obstetricia;2;male;hispanic;False;null;senior2-level;False;True;5.0;11
top doctors;Spain;ginecologia y obstetricia;3;male;hispanic;False;null;senior2-level;False;True;5.0;12
top doctors;Spain;ginecologia y obstetricia;4;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;ginecologia y obstetricia;5;male;hispanic;False;null;senior2-level;True;True;5.0;15
top doctors;Spain;ginecologia y obstetricia;6;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;ginecologia y obstetricia;7;female;hispanic;False;null;senior2-level;False;True;4.0;7
top doctors;Spain;ginecologia y obstetricia;8;female;hispanic;False;22.0;null;False;True;0.0;0
top doctors;Spain;ginecologia y obstetricia;9;female;french;True;38.0;null;False;True;5.0;2
top doctors;Spain;ginecologia y obstetricia;11;male;hispanic;False;42.0;senior2-level;False;True;5.0;8
top doctors;Spain;ginecologia y obstetricia;12;male;hispanic;False;31.0;senior2-level;False;True;5.0;7
top doctors;Spain;ginecologia y obstetricia;13;male;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Spain;ginecologia y obstetricia;14;male;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Spain;ginecologia y obstetricia;15;male;hispanic;False;59.0;senior2-level;False;True;5.0;3
top doctors;Spain;ginecologia y obstetricia;16;male;hispanic;False;33.0;senior2-level;False;True;5.0;4
top doctors;Spain;ginecologia y obstetricia;17;female;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Spain;ginecologia y obstetricia;18;male;hispanic-slav;False;33.0;senior2-level;False;True;5.0;2
top doctors;Spain;ginecologia y obstetricia;19;female;hispanic-arab;False;43.0;senior2-level;False;True;4.0;36
top doctors;Spain;geriatria;0;male;german;True;41.0;senior2-level;False;True;5.0;2
top doctors;Spain;geriatria;1;male;hispanic;False;41.0;senior2-level;False;True;5.0;7
top doctors;Spain;geriatria;2;male;hispanic-indian;False;62.0;senior2-level;False;True;5.0;13
top doctors;Spain;flebologia especialidad;0;female;hispanic-french;False;42.0;senior2-level;False;True;5.0;6
top doctors;Spain;flebologia especialidad;1;male;italian-hispanic;False;50.0;senior2-level;False;True;5.0;11
top doctors;Spain;fisioterapia;0;female;hispanic;False;null;null;False;True;2.0;2
top doctors;Spain;fisioterapia;1;female;hispanic;False;20.0;senior2-level;False;True;5.0;1
top doctors;Spain;fisioterapia;2;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;fisioterapia;3;male;indian-hispanic;False;null;null;False;True;5.0;1
top doctors;Spain;fisioterapia;4;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;fisioterapia;5;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;fisioterapia;6;male;hispanic;False;31.0;senior2-level;False;True;5.0;5
top doctors;Spain;fisioterapia;7;male;hispanic;False;null;senior2-level;False;True;4.0;21
top doctors;Spain;fisioterapia;8;male;french;True;null;null;False;True;5.0;4
top doctors;Spain;fisioterapia;9;male;hispanic;False;33.0;null;False;True;0.0;0
top doctors;Spain;fisioterapia;10;female;hispanic;False;null;senior1-level;False;True;5.0;4
top doctors;Spain;fisioterapia;11;male;hispanic-french;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;fisioterapia;12;female;hispanic;False;null;null;False;True;5.0;2
top doctors;Spain;fisioterapia;13;female;english-indian;True;null;null;False;True;0.0;0
top doctors;Spain;fisioterapia;14;female;hispanic;False;null;mid-level;False;True;5.0;8
top doctors;Spain;fisioterapia;15;male;hispanic;False;17.0;null;False;True;0.0;0
top doctors;Spain;fisioterapia;16;male;hispanic;False;49.0;senior2-level;False;True;5.0;1
top doctors;Spain;fisioterapia;17;male;hispanic;False;51.0;senior2-level;False;True;5.0;9
top doctors;Spain;endocrinologia infantil especialidad;0;female;hispanic;False;28.0;senior2-level;False;True;5.0;5
top doctors;Spain;endocrinologia infantil especialidad;1;male;hispanic;False;41.0;senior2-level;False;True;5.0;5
top doctors;Spain;endocrinologia infantil especialidad;2;female;hispanic-japanese;False;51.0;senior2-level;False;True;5.0;8
top doctors;Spain;endocrinologia;0;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;endocrinologia;0;male;hispanic;False;null;null;False;True;5.0;6
top doctors;Spain;endocrinologia;1;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;endocrinologia;1;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;endocrinologia;2;female;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Spain;endocrinologia;2;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;endocrinologia;3;male;hispanic;False;62.0;senior2-level;False;True;5.0;1
top doctors;Spain;endocrinologia;3;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;endocrinologia;4;female;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;endocrinologia;5;female;hispanic;False;30.0;mid-level;False;True;5.0;11
top doctors;Spain;endocrinologia;6;male;hispanic;False;40.0;senior2-level;False;True;4.0;44
top doctors;Spain;endocrinologia;7;male;hispanic;False;58.0;senior2-level;False;True;5.0;3
top doctors;Spain;endocrinologia;8;male;hispanic;False;45.0;senior2-level;False;True;5.0;122
top doctors;Spain;endocrinologia;13;female;slav;True;null;null;False;False;0.0;0
top doctors;Spain;dermatologia infantil;0;female;hispanic-arab;False;null;senior2-level;False;True;5.0;6
top doctors;Spain;dermatologia infantil;0;female;hispanic;False;null;null;False;True;4.0;12
top doctors;Spain;dermatologia infantil;1;male;hispanic;False;43.0;senior2-level;False;True;5.0;5
top doctors;Spain;dermatologia infantil;2;female;hispanic-arab;False;35.0;senior2-level;False;True;5.0;7
top doctors;Spain;dermatologia infantil;3;male;german-hispanic;False;44.0;senior2-level;False;True;5.0;7
top doctors;Spain;dermatologia;0;male;hispanic;False;45.0;senior2-level;False;True;5.0;108
top doctors;Spain;dermatologia;1;male;hispanic;False;null;senior2-level;False;True;4.0;58
top doctors;Spain;dermatologia;2;female;german-dutch;True;46.0;senior2-level;False;True;5.0;7
top doctors;Spain;dermatologia;3;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;dermatologia;4;female;unknown;True;null;null;False;True;0.0;0
top doctors;Spain;dermatologia;5;female;hispanic;False;54.0;senior2-level;False;True;5.0;11
top doctors;Spain;dermatologia;6;male;hispanic;False;null;senior2-level;False;True;5.0;21
top doctors;Spain;dermatologia;7;female;hispanic;False;null;senior2-level;False;True;5.0;10
top doctors;Spain;dermatologia;8;female;hispanic;False;null;senior2-level;True;True;5.0;11
top doctors;Spain;dermatologia;9;male;hispanic;False;null;senior2-level;False;True;5.0;17
top doctors;Spain;dermatologia;10;male;hispanic;False;null;senior2-level;False;True;5.0;18
top doctors;Spain;dermatologia;11;female;hispanic;False;37.0;senior2-level;False;True;5.0;14
top doctors;Spain;dermatologia;12;male;hispanic;False;56.0;senior2-level;False;True;5.0;29
top doctors;Spain;dermatologia;13;female;hispanic;False;null;null;False;True;5.0;4
top doctors;Spain;dermatologia;14;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;dermatologia;15;male;hispanic;False;43.0;senior2-level;False;True;5.0;14
top doctors;Spain;dermatologia;16;female;hispanic;False;36.0;senior2-level;False;True;5.0;7
top doctors;Spain;dermatologia;17;female;italian;True;null;senior2-level;False;True;5.0;7
top doctors;Spain;dermatologia;18;female;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;dermatologia;19;male;hispanic;False;null;senior2-level;False;True;5.0;30
top doctors;Spain;coloproctologia;0;male;hispanic;False;null;null;False;True;5.0;13
top doctors;Spain;coloproctologia;0;male;hispanic;False;null;senior2-level;False;True;5.0;65
top doctors;Spain;coloproctologia;1;male;hispanic;False;25.0;null;False;True;5.0;4
top doctors;Spain;coloproctologia;2;male;hispanic;False;null;senior2-level;False;True;5.0;23
top doctors;Spain;coloproctologia;3;male;hispanic;False;43.0;senior2-level;False;True;5.0;8
top doctors;Spain;coloproctologia;4;male;hispanic;False;null;null;False;True;5.0;4
top doctors;Spain;coloproctologia;5;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;coloproctologia;6;male;hispanic;False;55.0;senior2-level;False;True;5.0;128
top doctors;Spain;coloproctologia;7;male;hispanic;False;null;null;False;True;5.0;3
top doctors;Spain;coloproctologia;8;male;italian;True;46.0;senior2-level;False;True;4.0;16
top doctors;Spain;coloproctologia;9;female;hispanic;False;29.0;null;False;True;4.0;2
top doctors;Spain;coloproctologia;10;male;hispanic;False;41.0;null;False;True;4.0;5
top doctors;Spain;coloproctologia;11;male;hispanic;False;42.0;senior2-level;False;True;5.0;24
